animal_id,model_name,nll,sigma,tau,features,weights
W074,t_6,154377.07705422942,0.4,6,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_6']","[array([ 0.50387061,  0.51077404, -1.01464465]), array([-0.36964619,  0.36549575,  0.00415047]), array([ 0.58978489, -0.63500736,  0.04522249]), array([-0.06637061,  0.07952321, -0.0131526 ]), array([-0.19162791,  0.20371845, -0.01209054]), array([-0.13929779,  0.14467409, -0.00537631]), array([-1.48711032, -1.45641193,  2.94352225])]"
W074,t_7,154756.60620922444,0.4,7,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_7']","[array([ 0.50948926,  0.51528156, -1.02477082]), array([-0.36983234,  0.36538287,  0.00444948]), array([ 0.59019317, -0.63455161,  0.04435845]), array([-0.06684142,  0.07963237, -0.01279096]), array([-0.19322689,  0.20441209, -0.01118519]), array([-0.13951768,  0.14517486, -0.00565718]), array([-1.5148246 , -1.47866401,  2.99348861])]"
W074,t_2,154955.01458998965,0.5,2,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_2']","[array([ 0.425929  ,  0.43807851, -0.86400751]), array([-0.36920244,  0.36540814,  0.00379648]), array([ 0.58824114, -0.63571942,  0.04747943]), array([-0.06286583,  0.08003093, -0.01716426]), array([-0.18293157,  0.1997157 , -0.0167838 ]), array([-0.13858072,  0.14182683, -0.0032451 ]), array([-1.16909897, -1.16647694,  2.33557599])]"
W074,t_3,154039.69055657968,0.5,3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_3']","[array([ 0.46266788,  0.47356373, -0.93623161]), array([-0.36921338,  0.36562287,  0.00359064]), array([ 0.58852535, -0.63603294,  0.04750893]), array([-0.06407177,  0.07961914, -0.01554729]), array([-0.18544512,  0.20089012, -0.01544512]), array([-0.13862317,  0.14268741, -0.00406446]), array([-1.30895757, -1.29922431,  2.60818202])]"
W074,t_4,153892.3482351618,0.5,4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_4']","[array([ 0.48313518,  0.49262605, -0.97576124]), array([-0.3693263 ,  0.36565639,  0.00366937]), array([ 0.58893487, -0.63585378,  0.04691956]), array([-0.06504536,  0.07946223, -0.01441663]), array([-0.18777542,  0.20197349, -0.01419749]), array([-0.13883576,  0.1434525 , -0.00461657]), array([-1.3935156 , -1.37615116,  2.76966689])]"
W074,t_5,154063.08709312847,0.5,5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_5']","[array([ 0.49576108,  0.50389102, -0.9996521 ]), array([-0.36948431,  0.36561181,  0.00387246]), array([ 0.58937294, -0.63548473,  0.04611185]), array([-0.06579177,  0.07945239, -0.01366056]), array([-0.18982233,  0.20291551, -0.0130932 ]), array([-0.13906749,  0.14411064, -0.00504303]), array([-1.44910321, -1.42461464,  2.8737178 ])]"
W074,t_6,154377.10442710912,0.5,6,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_6']","[array([ 0.50402399,  0.51092307, -1.01494705]), array([-0.36966918,  0.36551779,  0.00414908]), array([ 0.58980836, -0.63504187,  0.04522715]), array([-0.06636994,  0.07952553, -0.01315604]), array([-0.19162549,  0.20371926, -0.01209362]), array([-0.13929881,  0.14467609, -0.0053774 ]), array([-1.48760273, -1.45688051,  2.94448289])]"
W074,t_7,154756.62951326952,0.5,7,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_7']","[array([ 0.50965283,  0.51543977, -1.0250926 ]), array([-0.36985474,  0.36540561,  0.00444908]), array([ 0.59021902, -0.63458396,  0.04436495]), array([-0.06684061,  0.07963478, -0.01279421]), array([-0.19322471,  0.20441274, -0.01118799]), array([-0.13951851,  0.14517686, -0.0056584 ]), array([-1.51535372, -1.47916387,  2.99451759])]"
W075,t_2,156116.14805425407,0.0,2,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_2']","[array([ 0.4245052 ,  0.43422641, -0.8587316 ]), array([-0.36583948,  0.36037797,  0.0054615 ]), array([ 0.58487592, -0.62980483,  0.04492891]), array([-0.06260559,  0.08263684, -0.02003125]), array([-0.18582892,  0.19851858, -0.01268966]), array([-0.13760115,  0.14469673, -0.00709559]), array([-1.15779959, -1.1715962 ,  2.3293958 ])]"
W075,t_3,155236.72114042865,0.0,3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_3']","[array([ 0.46110415,  0.47088088, -0.93198503]), array([-0.3656913 ,  0.36077026,  0.00492104]), array([ 0.58497058, -0.63037454,  0.04540396]), array([-0.0638928 ,  0.08217537, -0.01828256]), array([-0.18804786,  0.2000331 , -0.01198524]), array([-0.13794718,  0.1453087 , -0.00736153]), array([-1.29466598, -1.30817031,  2.60283628])]"
W075,t_4,155112.06660375715,0.0,4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_4']","[array([ 0.48139057,  0.49076835, -0.97215891]), array([-0.36564693,  0.36096556,  0.00468137]), array([ 0.585233  , -0.63037333,  0.04514033]), array([-0.06492078,  0.08199189, -0.01707111]), array([-0.19015698,  0.20137792, -0.01122094]), array([-0.13836469,  0.14592498, -0.00756029]), array([-1.3769991 , -1.38785709,  2.76485619])]"
W075,t_5,155294.19509413638,0.0,5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_5']","[array([ 0.4938484 ,  0.50260535, -0.99645375]), array([-0.3656693 ,  0.36105229,  0.00461701]), array([ 0.58556089, -0.63012084,  0.04455995]), array([-0.0657002 ,  0.08197153, -0.01627133]), array([-0.19203597,  0.2025133 , -0.01047732]), array([-0.13873296,  0.14649537, -0.00776241]), array([-1.43099679, -1.43820097,  2.86919776])]"
W075,t_6,155613.01195280912,0.0,6,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_6']","[array([ 0.50201182,  0.51000605, -1.01201786]), array([-0.36574981,  0.36105592,  0.00469389]), array([ 0.58592379, -0.62974353,  0.04381974]), array([-0.06630261,  0.08204024, -0.01573763]), array([-0.1937114 ,  0.20346621, -0.00975481]), array([-0.1390486 ,  0.14701416, -0.00796556]), array([-1.46858304, -1.47156257,  2.94014561])]"
W075,t_7,155992.80101220869,0.0,7,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_7']","[array([ 0.50757702,  0.51476261, -1.02233963]), array([-0.36585593,  0.36101517,  0.00484077]), array([ 0.586284  , -0.62932538,  0.04304138]), array([-0.06678659,  0.08214918, -0.01536259]), array([-0.19521323,  0.20427569, -0.00906246]), array([-0.1393236 ,  0.14749109, -0.00816749]), array([-1.49580445, -1.49447465,  2.9902791 ])]"
W075,t_2,187442.9137534806,0.001,2,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_2']","[array([ 0.08163278,  0.09302352, -0.1746563 ]), array([-0.00180456, -0.00165129,  0.00345585]), array([ 0.04623722, -0.0509844 ,  0.00474718]), array([-0.00553015,  0.00637917, -0.00084901]), array([-0.02927609,  0.02971773, -0.00044164]), array([-0.01978906,  0.02031792, -0.00052886]), array([-0.01799425, -0.01793855,  0.0359328 ])]"
W075,t_3,187503.27006622375,0.001,3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_3']","[array([ 0.08138789,  0.09278422, -0.17417211]), array([-0.00180445, -0.00165114,  0.00345559]), array([ 0.04623744, -0.05098421,  0.00474677]), array([-0.00553133,  0.00637825, -0.00084693]), array([-0.02927873,  0.02971898, -0.00044025]), array([-0.01979022,  0.0203196 , -0.00052939]), array([-0.01713653, -0.01710229,  0.03423882])]"
W075,t_4,187552.84981954924,0.001,4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_4']","[array([ 0.08117858,  0.09257566, -0.17375424]), array([-0.00180441, -0.00165108,  0.00345549]), array([ 0.04623761, -0.05098406,  0.00474645]), array([-0.00553193,  0.00637782, -0.00084589]), array([-0.02928046,  0.02971975, -0.00043929]), array([-0.01979097,  0.0203207 , -0.00052973]), array([-0.01639974, -0.01636905,  0.03276879])]"
W075,t_5,187594.29706738878,0.001,5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_5']","[array([ 0.08099642,  0.09239207, -0.17338849]), array([-0.00180442, -0.00165107,  0.00345549]), array([ 0.04623773, -0.05098394,  0.00474621]), array([-0.00553229,  0.0063776 , -0.00084531]), array([-0.02928173,  0.02972029, -0.00043856]), array([-0.01979151,  0.0203215 , -0.00052999]), array([-0.0157569 , -0.01572158,  0.03147848])]"
W075,t_6,187629.5652346485,0.001,6,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_6']","[array([ 0.08083521,  0.09222859, -0.1730638 ]), array([-0.00180447, -0.00165111,  0.00345558]), array([ 0.04623783, -0.05098385,  0.00474602]), array([-0.00553251,  0.00637749, -0.00084497]), array([-0.02928273,  0.02972069, -0.00043796]), array([-0.01979193,  0.02032212, -0.00053019]), array([-0.01518698, -0.0151439 ,  0.03033088])]"
W075,t_7,187660.02112420855,0.001,7,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_7']","[array([ 0.08069072,  0.09208161, -0.17277233]), array([-0.00180455, -0.00165117,  0.00345571]), array([ 0.0462379 , -0.05098378,  0.00474588]), array([-0.00553267,  0.00637742, -0.00084475]), array([-0.02928355,  0.02972098, -0.00043744]), array([-0.01979227,  0.02032262, -0.00053036]), array([-0.01467551, -0.01462371,  0.02929922])]"
W075,t_2,156140.35690695903,0.05,2,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_2']","[array([ 0.41152871,  0.42113849, -0.8326672 ]), array([-0.36207231,  0.35641576,  0.00565656]), array([ 0.58051809, -0.6244027 ,  0.04388458]), array([-0.06274068,  0.08208397, -0.0193433 ]), array([-0.18614669,  0.19832203, -0.01217541]), array([-0.1372642 ,  0.14421406, -0.00694993]), array([-1.12042649, -1.1330239 ,  2.25345039])]"
W075,t_3,155269.21058533856,0.05,3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_3']","[array([ 0.44380708,  0.45346046, -0.89726754]), array([-0.36191913,  0.35677371,  0.00514542]), array([ 0.58064024, -0.62482022,  0.04417998]), array([-0.06404572,  0.081654  , -0.01760828]), array([-0.18843826,  0.19987539, -0.01143712]), array([-0.13767699,  0.14486203, -0.00718503]), array([-1.2429541 , -1.25519593,  2.49815003])]"
W075,t_4,155151.40907977853,0.05,4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_4']","[array([ 0.46095649,  0.47024123, -0.93119772]), array([-0.36186453,  0.35694975,  0.00491477]), array([ 0.58089952, -0.62474058,  0.04384106]), array([-0.06507081,  0.08149672, -0.01642591]), array([-0.19056433,  0.20123853, -0.01067421]), array([-0.13813585,  0.14549971, -0.00736384]), array([-1.31439264, -1.32420154,  2.63859415])]"
W075,t_5,155339.34469148287,0.05,5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_5']","[array([ 0.47103488,  0.47975445, -0.95078933]), array([-0.36187346,  0.35702599,  0.00484746]), array([ 0.58120832, -0.62445054,  0.04324223]), array([-0.06584544,  0.08149341, -0.01564797]), array([-0.19243537,  0.20238524, -0.00994988]), array([-0.13853545,  0.14608308, -0.00754762]), array([-1.35996005, -1.36647584,  2.72643589])]"
W075,t_6,155662.99855559936,0.05,6,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_6']","[array([ 0.47732308,  0.48535335, -0.96267643]), array([-0.3619376 ,  0.35702577,  0.00491177]), array([ 0.58154312, -0.62406002,  0.04251683]), array([-0.0664445 ,  0.0815722 , -0.01512772]), array([-0.19409037,  0.20334766, -0.00925734]), array([-0.13887732,  0.14660967, -0.00773233]), array([-1.39085026, -1.39359466,  2.78444494])]"
W075,t_7,156046.80293421083,0.05,7,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_7']","[array([ 0.4813642 ,  0.48866731, -0.97003151]), array([-0.36202649,  0.35698489,  0.00504161]), array([ 0.58187207, -0.6236418 ,  0.04176972]), array([-0.06692664,  0.08168696, -0.01476032]), array([-0.19556583,  0.20416619, -0.00860036]), array([-0.13917536,  0.14709069, -0.00791533]), array([-1.41262511, -1.41154526,  2.82417037])]"
W075,t_2,156119.0008451144,0.1,2,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_2']","[array([ 0.42113988,  0.43083122, -0.8519711 ]), array([-0.36489043,  0.35937815,  0.00551227]), array([ 0.58378053, -0.62843648,  0.04465595]), array([-0.06264385,  0.08249574, -0.01985189]), array([-0.18591484,  0.19847049, -0.01255565]), array([-0.13751838,  0.14457594, -0.00705755]), array([-1.1481205 , -1.16159874,  2.30971924])]"
W075,t_3,155240.05841878237,0.1,3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_3']","[array([ 0.45657337,  0.46631663, -0.92289   ]), array([-0.36474086,  0.35976118,  0.00497968]), array([ 0.58388328, -0.62896426,  0.04508098]), array([-0.06393673,  0.08204205, -0.01810533]), array([-0.18815424,  0.19999538, -0.01184114]), array([-0.13788244,  0.14519748, -0.00731502]), array([-1.28112999, -1.29429577,  2.57542576])]"
W075,t_4,155115.88864385278,0.1,4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_4']","[array([ 0.47600018,  0.48535247, -0.96135265]), array([-0.36469365,  0.35995123,  0.00474242]), array([ 0.58414543, -0.62894076,  0.04479533]), array([-0.06496463,  0.08186525, -0.01690062]), array([-0.19026895,  0.20134528, -0.01107633]), array([-0.1383113 ,  0.14581956, -0.00750826]), array([-1.36048807, -1.37106352,  2.73155159])]"
W075,t_5,155298.52916790533,0.1,5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_5']","[array([ 0.48779933,  0.49654587, -0.98434519]), array([-0.3647123 ,  0.36003505,  0.00467721]), array([ 0.58446856, -0.6286771 ,  0.04420851]), array([-0.0657433 ,  0.08184926, -0.01610597]), array([-0.19214666,  0.20248392, -0.01033726]), array([-0.13868823,  0.14639354, -0.00770531]), array([-1.41216093, -1.41918037,  2.83134131])]"
W075,t_6,155617.82613521744,0.1,6,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_6']","[array([ 0.49544021,  0.50344421, -0.99888441]), array([-0.36478819,  0.36003765,  0.00475071]), array([ 0.58482406, -0.62829536,  0.04347107]), array([-0.06634532,  0.08192046, -0.01557544]), array([-0.19381722,  0.2034397 , -0.00962231]), array([-0.13901069,  0.14691497, -0.00790291]), array([-1.44788894, -1.4508084 ,  2.8986969 ])]"
W075,t_7,155998.0416224188,0.1,7,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_7']","[array([ 0.50057893,  0.50779682, -1.00837575]), array([-0.36488961,  0.35999675,  0.00489287]), array([ 0.58517609, -0.62787637,  0.04270029]), array([-0.06682904,  0.08203097, -0.01520194]), array([-0.19531256,  0.20425179, -0.00893923]), array([-0.13929256,  0.14739261, -0.00810005]), array([-1.47359248, -1.47233688,  2.94592936])]"
W075,t_2,156116.6448372841,0.2,2,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_2']","[array([ 0.42365584,  0.43336944, -0.85702529]), array([-0.36560176,  0.36012743,  0.00547433]), array([ 0.58460169, -0.62946162,  0.04485985]), array([-0.06261548,  0.08260135, -0.01998595]), array([-0.18585083,  0.19850661, -0.01265581]), array([-0.13758059,  0.1446665 , -0.007086  ]), array([-1.15535758, -1.16907334,  2.32443093])]"
W075,t_3,155237.22428622053,0.2,3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_3']","[array([ 0.45995753,  0.46972572, -0.92968325]), array([-0.36545319,  0.36051737,  0.0049359 ]), array([ 0.58469837, -0.63002064,  0.04532196]), array([-0.06390413,  0.08214188, -0.01823763]), array([-0.18807504,  0.20002381, -0.01194872]), array([-0.13793116,  0.14528095, -0.00734972]), array([-1.29124096, -1.30465909,  2.59590012])]"
W075,t_4,155112.5990791724,0.2,4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_4']","[array([ 0.48002374,  0.489395  , -0.96941874]), array([-0.36540811,  0.36071132,  0.00469684]), array([ 0.58496085, -0.6300136 ,  0.04505267]), array([-0.06493217,  0.08196004, -0.01702786]), array([-0.19018576,  0.20136981, -0.01118434]), array([-0.13835163,  0.14589867, -0.0075471 ]), array([-1.37281274, -1.38359868,  2.75641124])]"
W075,t_5,155294.7836475531,0.2,5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_5']","[array([ 0.49231235,  0.50106662, -0.99337897]), array([-0.36542961,  0.36079721,  0.00463216]), array([ 0.58528758, -0.62975816,  0.04447057]), array([-0.06571144,  0.08194077, -0.01622933]), array([-0.19206435,  0.20250616, -0.01044171]), array([-0.13872208,  0.14647002, -0.00774788]), array([-1.42621369, -1.4333708 ,  2.85958446])]"
W075,t_6,155613.66374240586,0.2,6,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_6']","[array([ 0.50034126,  0.50833799, -1.00867925]), array([-0.36550885,  0.36080067,  0.00470826]), array([ 0.58564862, -0.62937964,  0.04373099]), array([-0.06631376,  0.08201014, -0.01569638]), array([-0.19373862,  0.20345978, -0.00972113]), array([-0.13903962,  0.14698934, -0.00794975]), array([-1.46332209, -1.46628653,  2.92960862])]"
W075,t_7,155993.51384477504,0.2,7,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_7']","[array([ 0.50579655,  0.51299043, -1.01878698]), array([-0.36561377,  0.36075986,  0.00485392]), array([ 0.58600675, -0.62896122,  0.0429545 ]), array([-0.06679772,  0.08211944, -0.01532172]), array([-0.19523882,  0.20426995, -0.00903112]), array([-0.13931625,  0.14746659, -0.00815031]), array([-1.49015278, -1.48884237,  2.97899514])]"
W075,t_2,156116.25844590788,0.4,2,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_2']","[array([ 0.42429235,  0.43401165, -0.858304  ]), array([-0.36578003,  0.36031529,  0.0054647 ]), array([ 0.58480733, -0.62971897,  0.04491159]), array([-0.06260807,  0.08262797, -0.02001989]), array([-0.18583442,  0.1985156 , -0.01268117]), array([-0.13759601,  0.14468918, -0.00709318]), array([-1.15718767, -1.17096399,  2.32815169])]"
W075,t_3,155236.82568886876,0.4,3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_3']","[array([ 0.46081661,  0.47059119, -0.9314078 ]), array([-0.36563169,  0.36070704,  0.00492481]), array([ 0.58490251, -0.63028596,  0.04538338]), array([-0.06389567,  0.08216698, -0.01827129]), array([-0.18805468,  0.20003082, -0.01197606]), array([-0.13794319,  0.14530176, -0.00735857]), array([-1.29380712, -1.3072898 ,  2.60109693])]"
W075,t_4,155112.1724587712,0.4,4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_4']","[array([ 0.48104763,  0.49042377, -0.9714714 ]), array([-0.36558718,  0.36090197,  0.00468526]), array([ 0.58516497, -0.63028328,  0.04511834]), array([-0.06492365,  0.08198392, -0.01706025]), array([-0.1901642 ,  0.20137592, -0.01121173]), array([-0.13836143,  0.14591842, -0.00755697]), array([-1.37594874, -1.38678864,  2.76273738])]"
W075,t_5,155294.31022395717,0.4,5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_5']","[array([ 0.49346287,  0.50221914, -0.99568201]), array([-0.36560918,  0.36098865,  0.00462098]), array([ 0.58549264, -0.63002996,  0.0445376 ]), array([-0.06570304,  0.08196383, -0.01626078]), array([-0.19204318,  0.20251145, -0.01046845]), array([-0.13873037,  0.14648892, -0.00775887]), array([-1.42979615, -1.43698848,  2.86678502])]"
W075,t_6,155613.13914185006,0.4,6,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_6']","[array([ 0.5015924 ,  0.50958726, -1.01117966]), array([-0.3656859 ,  0.3609957 ,  0.00470113]), array([ 0.58585839, -0.62964902,  0.04380086]), array([-0.06630637,  0.08203176, -0.01572822]), array([-0.19371914,  0.20346373, -0.00974724]), array([-0.13904731,  0.14700704, -0.00796251]), array([-1.46726182, -1.4702376 ,  2.93750048])]"
W075,t_7,155992.94041247264,0.4,7,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_7']","[array([ 0.50712992,  0.51431758, -1.0214475 ]), array([-0.36579536,  0.36095129,  0.00484407]), array([ 0.58621467, -0.62923422,  0.04301955]), array([-0.0667894 ,  0.08214173, -0.01535233]), array([-0.19521968,  0.20427427, -0.00905459]), array([-0.13932179,  0.14748497, -0.00816318]), array([-1.4943852 , -1.49306025,  2.98744545])]"
W075,t_2,156116.2176603884,0.5,2,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_2']","[array([ 0.42436894,  0.43408893, -0.85845787]), array([-0.36580131,  0.36033796,  0.00546367]), array([ 0.58483182, -0.62975005,  0.04491762]), array([-0.06260718,  0.08263116, -0.02002397]), array([-0.18583242,  0.19851671, -0.0126842 ]), array([-0.13759797,  0.14469179, -0.00709415]), array([-1.15740801, -1.17119163,  2.32859921])]"
W075,t_3,155236.78640272745,0.5,3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_3']","[array([ 0.46092006,  0.47069541, -0.93161546]), array([-0.36565249,  0.36073045,  0.00492411]), array([ 0.58492818, -0.63031667,  0.04539195]), array([-0.06389462,  0.08217002, -0.01827533]), array([-0.18805244,  0.20003143, -0.01197958]), array([-0.13794476,  0.14530413, -0.00735977]), array([-1.29411599, -1.30760645,  2.60172279])]"
W075,t_4,155112.1322402564,0.5,4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_4']","[array([ 0.48117099,  0.49054772, -0.97171872]), array([-0.36560876,  0.36092479,  0.00468379]), array([ 0.58518933, -0.63031582,  0.04512612]), array([-0.06492267,  0.08198673, -0.01706421]), array([-0.19016165,  0.20137659, -0.01121509]), array([-0.13836279,  0.14592059, -0.00755835]), array([-1.37632657, -1.38717296,  2.76349958])]"
W075,t_5,155294.26629554,0.5,5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_5']","[array([ 0.49360154,  0.50235806, -0.9959596 ]), array([-0.36563094,  0.36101144,  0.00461944]), array([ 0.5855171 , -0.63006278,  0.04454552]), array([-0.06570203,  0.08196659, -0.01626458]), array([-0.19204055,  0.20251216, -0.0104716 ]), array([-0.13873122,  0.14649133, -0.00776006]), array([-1.43022797, -1.43742458,  2.8676529 ])]"
W075,t_6,155613.09058143303,0.5,6,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_6']","[array([ 0.50174325,  0.50973789, -1.01148114]), array([-0.36571151,  0.36101477,  0.00469592]), array([ 0.58587964, -0.62968534,  0.04380535]), array([-0.06630437,  0.08203545, -0.01573096]), array([-0.19371574,  0.20346523, -0.00974935]), array([-0.13904711,  0.14701027, -0.00796294]), array([-1.46773723, -1.47071434,  2.93845167])]"
W075,t_7,155992.8872180567,0.5,7,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_7']","[array([ 0.50729072,  0.51447764, -1.02176836]), array([-0.36581719,  0.36097426,  0.00484286]), array([ 0.58623963, -0.62926703,  0.0430274 ]), array([-0.0667884 ,  0.08214441, -0.01535603]), array([-0.19521736,  0.20427478, -0.00905742]), array([-0.13932243,  0.14748719, -0.00816471]), array([-1.49489566, -1.49356895,  2.98846457])]"
W078,t_2,157172.79527879186,0.0,2,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_2']","[array([ 0.424113  ,  0.43531789, -0.85943089]), array([-0.37088627,  0.36677053,  0.00411574]), array([ 0.58779015, -0.63483651,  0.04704636]), array([-0.06152014,  0.08193449, -0.02041435]), array([-0.18628756,  0.19774095, -0.01145338]), array([-0.13556117,  0.14375559, -0.00819442]), array([-1.15048959, -1.17705796,  2.32754755])]"
W078,t_3,156268.690392351,0.0,3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_3']","[array([ 0.46047031,  0.47192107, -0.93239138]), array([-0.37074836,  0.36717198,  0.00357638]), array([ 0.58788304, -0.63542261,  0.04753958]), array([-0.0627982 ,  0.08147337, -0.01867517]), array([-0.18841452,  0.19933121, -0.01091669]), array([-0.13595695,  0.14428722, -0.00833026]), array([-1.28699989, -1.31403818,  2.60103807])]"
W078,t_4,156143.02682936465,0.0,4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_4']","[array([ 0.48064946,  0.49184066, -0.97249012]), array([-0.37071992,  0.36736894,  0.00335098]), array([ 0.58813983, -0.63543653,  0.0472967 ]), array([-0.06382796,  0.08127217, -0.01744421]), array([-0.1904533 ,  0.20073699, -0.01028368]), array([-0.13640554,  0.1448422 , -0.00843666]), array([-1.36927314, -1.39415346,  2.76342661])]"
W078,t_5,156336.09633942126,0.0,5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_5']","[array([ 0.49308223,  0.50373799, -0.99682023]), array([-0.37075637,  0.36745593,  0.00330043]), array([ 0.5884634 , -0.63519421,  0.04673082]), array([-0.06461172,  0.08123053, -0.01661881]), array([-0.19227954,  0.20192008, -0.00964054]), array([-0.13679266,  0.14536589, -0.00857323]), array([-1.42342103, -1.44486357,  2.8682846 ])]"
W078,t_6,156670.38004385383,0.0,6,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_6']","[array([ 0.50124241,  0.51121121, -1.01245362]), array([-0.37084731,  0.36746092,  0.00338639]), array([ 0.58882233, -0.63482685,  0.04600452]), array([-0.06521742,  0.08127852, -0.01606109]), array([-0.19391561,  0.20290823, -0.00899262]), array([-0.13712213,  0.14584801, -0.00872588]), array([-1.46116813, -1.47856788,  2.93973601])]"
